"month","year","park","ndvi_monthly_mean","scaled_mean_ndvi"
10,2011,"NAHA",0.0149940393670643,0.507497019683532
11,2011,"NAHA",0.0558041580367687,0.527902079018384
12,2011,"NAHA",0.1282932098953,0.56414660494765
1,2012,"NAHA",0.010077288298682,0.505038644149341
2,2012,"NAHA",0.184203289013342,0.592101644506671
3,2012,"NAHA",-0.0318988262572125,0.484050586871394
4,2012,"NAHA",0.0256201265977081,0.512810063298854
5,2012,"NAHA",-0.00149475921173518,0.499252620394132
6,2012,"NAHA",0.229504496408978,0.614752248204489
7,2012,"NAHA",0.104504567910273,0.552252283955136
8,2012,"NAHA",0.0159689307186606,0.50798446535933
9,2012,"NAHA",0.053760373858799,0.5268801869294
10,2012,"NAHA",0.00675718383977114,0.503378591919886
11,2012,"NAHA",0.0743733290263628,0.537186664513181
12,2012,"NAHA",0.196788197344662,0.598394098672331
1,2013,"NAHA",0.00996720778229792,0.504983603891149
2,2013,"NAHA",0.207125922588152,0.603562961294076
3,2013,"NAHA",-0.0177626179530132,0.491118691023493
4,2013,"NAHA",0.00749492798738039,0.50374746399369
5,2013,"NAHA",-0.0071399011351432,0.496430049432428
6,2013,"NAHA",0.194217013336802,0.597108506668401
7,2013,"NAHA",0.174779798727794,0.587389899363897
8,2013,"NAHA",0.0206000180030204,0.51030000900151
9,2013,"NAHA",0.0600306782354783,0.530015339117739
10,2013,"NAHA",0.0227139238750888,0.511356961937544
11,2013,"NAHA",0.113178579281461,0.556589289640731
12,2013,"NAHA",0.157231083594,0.578615541797
1,2014,"NAHA",0.0362337531864373,0.518116876593219
2,2014,"NAHA",0.339354998707633,0.669677499353816
3,2014,"NAHA",-0.0366588340895191,0.48167058295524
4,2014,"NAHA",0.0500319450186321,0.525015972509316
5,2014,"NAHA",-0.00737302959039267,0.496313485204804
6,2014,"NAHA",0.34202907492682,0.67101453746341
7,2014,"NAHA",0.265742878172557,0.632871439086279
8,2014,"NAHA",0.0628280562981301,0.531414028149065
9,2014,"NAHA",0.105053143490503,0.552526571745252
10,2014,"NAHA",0.0169793449082103,0.508489672454105
11,2014,"NAHA",0.0811936529431276,0.540596826471564
12,2014,"NAHA",0.230506589391794,0.615253294695897
1,2015,"NAHA",0.0433872839038466,0.521693641951923
2,2015,"NAHA",0.273470503747282,0.636735251873641
3,2015,"NAHA",-0.0357375918278513,0.482131204086074
4,2015,"NAHA",0.0259878885935058,0.512993944296753
5,2015,"NAHA",0.0086447056253935,0.504322352812697
6,2015,"NAHA",0.213193960291664,0.606596980145832
7,2015,"NAHA",0.286116665533863,0.643058332766931
8,2015,"NAHA",0.044833301838047,0.522416650919023
9,2015,"NAHA",0.266865502164195,0.633432751082098
10,2015,"NAHA",0.0229397240779074,0.511469862038954
11,2015,"NAHA",0.129943128598428,0.564971564299214
12,2015,"NAHA",0.121393508699062,0.560696754349531
1,2016,"NAHA",0.0353330712150916,0.517666535607546
2,2016,"NAHA",0.309114797066354,0.654557398533177
3,2016,"NAHA",-0.018111611392989,0.490944194303505
4,2016,"NAHA",0.030494503614924,0.515247251807462
5,2016,"NAHA",-0.000791552087928646,0.499604223956036
6,2016,"NAHA",0.284949722397039,0.642474861198519
7,2016,"NAHA",0.32299609520372,0.66149804760186
8,2016,"NAHA",0.0275380045577951,0.513769002278898
9,2016,"NAHA",0.172115831822465,0.586057915911232
10,2016,"NAHA",0.0551042991323553,0.527552149566178
11,2016,"NAHA",0.102128549416313,0.551064274708156
12,2016,"NAHA",0.252293116558017,0.626146558279008
1,2017,"NAHA",0.0418575766858431,0.520928788342922
2,2017,"NAHA",0.401668814649887,0.700834407324944
3,2017,"NAHA",0.00543215615809242,0.502716078079046
4,2017,"NAHA",0.0343473328224413,0.517173666411221
5,2017,"NAHA",0.0133060981279834,0.506653049063992
6,2017,"NAHA",0.257993540521505,0.628996770260753
7,2017,"NAHA",0.214796458811674,0.607398229405837
8,2017,"NAHA",0.0413710889524355,0.520685544476218
9,2017,"NAHA",0.153932425334184,0.576966212667092
10,2017,"NAHA",0.038916611454155,0.519458305727078
11,2017,"NAHA",0.122038665877458,0.561019332938729
12,2017,"NAHA",0.268531230147706,0.634265615073853
1,2018,"NAHA",0.0429510613185077,0.521475530659254
2,2018,"NAHA",0.266949529570625,0.633474764785313
3,2018,"NAHA",-0.0184731413386231,0.490763429330688
4,2018,"NAHA",0.0364342738004231,0.518217136900212
5,2018,"NAHA",-0.0186117102622755,0.490694144868862
6,2018,"NAHA",0.400307582377716,0.700153791188858
7,2018,"NAHA",0.214092674542362,0.607046337271181
8,2018,"NAHA",0.050887673391931,0.525443836695966
9,2018,"NAHA",0.202385240542187,0.601192620271094
10,2018,"NAHA",0.0357664379333505,0.517883218966675
11,2018,"NAHA",0.14644600828815,0.573223004144075
12,2018,"NAHA",0.328597948462319,0.664298974231159
1,2019,"NAHA",0.0644167018017437,0.532208350900872
2,2019,"NAHA",0.215213469112158,0.607606734556079
3,2019,"NAHA",-0.0408386456693953,0.479580677165302
4,2019,"NAHA",0.0387288797021179,0.519364439851059
5,2019,"NAHA",-0.018006279086947,0.490996860456527
6,2019,"NAHA",0.276480898005008,0.638240449002504
7,2019,"NAHA",0.213042225806451,0.606521112903226
8,2019,"NAHA",0.0668829649084969,0.533441482454248
9,2019,"NAHA",0.158195559708944,0.579097779854472
10,2019,"NAHA",0.00711555668585872,0.503557778342929
11,2019,"NAHA",0.0483526555780766,0.524176327789038
12,2019,"NAHA",0.247502631047154,0.623751315523577
1,2020,"NAHA",0.0272598102253832,0.513629905112692
2,2020,"NAHA",0.177577233953217,0.588788616976609
3,2020,"NAHA",-0.0260150376625642,0.486992481168718
4,2020,"NAHA",0.0257647910469369,0.512882395523468
5,2020,"NAHA",-0.0194828882167506,0.490258555891625
6,2020,"NAHA",0.233171609992382,0.616585804996191
7,2020,"NAHA",0.198594222476193,0.599297111238096
8,2020,"NAHA",0.0359851956705152,0.517992597835258
9,2020,"NAHA",0.0953837320809883,0.547691866040494
10,2020,"NAHA",0.00901957577861042,0.504509787889305
11,2020,"NAHA",0.151057906890171,0.575528953445085
12,2020,"NAHA",0.242801260574646,0.621400630287323
1,2021,"NAHA",0.0354052716593928,0.517702635829696
2,2021,"NAHA",0.247472196147151,0.623736098073576
3,2021,"NAHA",-0.0292624235961644,0.485368788201918
4,2021,"NAHA",0.0376415237121058,0.518820761856053
5,2021,"NAHA",-0.010061761812326,0.494969119093837
6,2021,"NAHA",0.325320742909921,0.66266037145496
7,2021,"NAHA",0.286396545548031,0.643198272774016
8,2021,"NAHA",0.0420964876124302,0.521048243806215
9,2021,"NAHA",0.07432661589243,0.537163307946215
10,2021,"NAHA",0.0200937905653871,0.510046895282694
11,2021,"NAHA",0.128004588142191,0.564002294071095
12,2021,"NAHA",0.222031905336944,0.611015952668472
1,2010,"NOVA",0.0612625354277427,0.530631267713871
2,2010,"NOVA",0.189723990855898,0.594861995427949
3,2010,"NOVA",0.0414071581412811,0.520703579070641
4,2010,"NOVA",0.0160676961042497,0.508033848052125
5,2010,"NOVA",0.0434766734068119,0.521738336703406
6,2010,"NOVA",0.176092994490465,0.588046497245233
7,2010,"NOVA",0.233436891959903,0.616718445979952
8,2010,"NOVA",0.0260813732496504,0.513040686624825
9,2010,"NOVA",0.0726024799655159,0.536301239982758
10,2010,"NOVA",0.121581189604599,0.5607905948023
11,2010,"NOVA",0.142969173305214,0.571484586652607
12,2010,"NOVA",0.129541950180633,0.564770975090316
1,2011,"NOVA",0.094316857669782,0.547158428834891
2,2011,"NOVA",0.165740432895564,0.582870216447782
3,2011,"NOVA",0.0729426710637319,0.536471335531866
4,2011,"NOVA",0.0142259788311204,0.50711298941556
5,2011,"NOVA",0.0345275310510939,0.517263765525547
6,2011,"NOVA",0.159095773140301,0.57954788657015
7,2011,"NOVA",0.0691074239517087,0.534553711975854
8,2011,"NOVA",0.0359418951938064,0.517970947596903
9,2011,"NOVA",0.132834511302554,0.566417255651277
10,2011,"NOVA",0.104900495889006,0.552450247944503
11,2011,"NOVA",0.0614887303893075,0.530744365194654
12,2011,"NOVA",0.206805149462848,0.603402574731424
1,2012,"NOVA",0.111910845270229,0.555955422635115
2,2012,"NOVA",0.182240372880374,0.591120186440187
3,2012,"NOVA",0.0771095320023095,0.538554766001155
4,2012,"NOVA",0.0356916623063184,0.517845831153159
5,2012,"NOVA",0.0435747111320746,0.521787355566037
6,2012,"NOVA",0.224147267806381,0.61207363390319
7,2012,"NOVA",0.218606505976483,0.609303252988242
8,2012,"NOVA",0.0442020988474832,0.522101049423742
9,2012,"NOVA",0.139922256537551,0.569961128268776
10,2012,"NOVA",0.116749472930847,0.558374736465423
11,2012,"NOVA",0.122977387414739,0.56148869370737
12,2012,"NOVA",0.27587958080864,0.63793979040432
1,2013,"NOVA",0.100433227884743,0.550216613942372
2,2013,"NOVA",0.194356347256052,0.597178173628026
3,2013,"NOVA",0.0399403629936543,0.519970181496827
4,2013,"NOVA",0.0189782814635174,0.509489140731759
5,2013,"NOVA",0.0583991933442959,0.529199596672148
6,2013,"NOVA",0.254973296323477,0.627486648161738
7,2013,"NOVA",0.143113785772992,0.571556892886496
8,2013,"NOVA",0.0174912873101102,0.508745643655055
9,2013,"NOVA",0.162461586063657,0.581230793031828
10,2013,"NOVA",0.0548136304444467,0.527406815222223
11,2013,"NOVA",0.15005958878614,0.57502979439307
12,2013,"NOVA",0.164925362041734,0.582462681020867
1,2014,"NOVA",0.0916627665723954,0.545831383286198
2,2014,"NOVA",0.1723285618314,0.5861642809157
3,2014,"NOVA",0.191284524120636,0.595642262060318
4,2014,"NOVA",0.0557195118170543,0.527859755908527
5,2014,"NOVA",0.0560821047767266,0.528041052388363
6,2014,"NOVA",0.477655731946492,0.738827865973246
7,2014,"NOVA",0.263442672294445,0.631721336147222
8,2014,"NOVA",0.0468416318101008,0.52342081590505
9,2014,"NOVA",0.213446914040062,0.606723457020031
10,2014,"NOVA",0.212077556744906,0.606038778372453
11,2014,"NOVA",0.23891267128062,0.61945633564031
12,2014,"NOVA",0.365750806982573,0.682875403491287
1,2015,"NOVA",0.0484195364840486,0.524209768242024
2,2015,"NOVA",0.352299405430371,0.676149702715185
3,2015,"NOVA",0.151098022636979,0.575549011318489
4,2015,"NOVA",0.0815294137464936,0.540764706873247
5,2015,"NOVA",0.0989672798626369,0.549483639931318
6,2015,"NOVA",0.204121539506141,0.602060769753071
7,2015,"NOVA",0.290338511280426,0.645169255640213
8,2015,"NOVA",0.0514056819266261,0.525702840963313
9,2015,"NOVA",0.197610884317784,0.598805442158892
10,2015,"NOVA",0.202742406396741,0.60137120319837
11,2015,"NOVA",0.229902248331758,0.614951124165879
12,2015,"NOVA",0.25873576086861,0.629367880434305
1,2016,"NOVA",0.139789938849552,0.569894969424776
2,2016,"NOVA",0.265910586592592,0.632955293296296
3,2016,"NOVA",0.0581033011627202,0.52905165058136
4,2016,"NOVA",0.0836080590312307,0.541804029515615
5,2016,"NOVA",0.0669479625628423,0.533473981281421
6,2016,"NOVA",0.287676872619725,0.643838436309862
7,2016,"NOVA",0.253670986654274,0.626835493327137
8,2016,"NOVA",0.0979037909622883,0.548951895481144
9,2016,"NOVA",0.179622288394742,0.589811144197371
10,2016,"NOVA",0.104153432756353,0.552076716378176
11,2016,"NOVA",0.300074594598614,0.650037297299307
12,2016,"NOVA",0.24920896618532,0.62460448309266
1,2017,"NOVA",0.027946246989396,0.513973123494698
2,2017,"NOVA",0.35019321871175,0.675096609355875
3,2017,"NOVA",0.0847487378716336,0.542374368935817
4,2017,"NOVA",0.04566026548377,0.522830132741885
5,2017,"NOVA",0.0609080350698734,0.530454017534937
6,2017,"NOVA",0.37907907253909,0.689539536269545
7,2017,"NOVA",0.260213534062394,0.630106767031197
8,2017,"NOVA",0.0478369134900785,0.523918456745039
9,2017,"NOVA",0.169288633036605,0.584644316518303
10,2017,"NOVA",0.249539489926345,0.624769744963173
11,2017,"NOVA",0.290940966943035,0.645470483471517
12,2017,"NOVA",0.239774205761,0.6198871028805
1,2018,"NOVA",0.148304533782843,0.574152266891422
2,2018,"NOVA",0.350027487855392,0.675013743927696
3,2018,"NOVA",0.0907322929174364,0.545366146458718
4,2018,"NOVA",0.176833598892916,0.588416799446458
5,2018,"NOVA",0.0853363899792099,0.542668194989605
6,2018,"NOVA",0.365203760481484,0.682601880240742
7,2018,"NOVA",0.186237973278564,0.593118986639282
8,2018,"NOVA",0.0245622664996057,0.512281133249803
9,2018,"NOVA",0.248200138332031,0.624100069166015
10,2018,"NOVA",0.16408412116259,0.582042060581295
11,2018,"NOVA",0.182833164199311,0.591416582099656
12,2018,"NOVA",0.276117404986471,0.638058702493235
1,2019,"NOVA",0.115033530087769,0.557516765043884
2,2019,"NOVA",0.275844102709734,0.637922051354867
3,2019,"NOVA",0.0860541775081225,0.543027088754061
4,2019,"NOVA",0.0774852169879125,0.538742608493956
5,2019,"NOVA",0.0642712533448823,0.532135626672441
6,2019,"NOVA",0.232963988626677,0.616481994313338
7,2019,"NOVA",0.204878750950395,0.602439375475198
8,2019,"NOVA",0.107061863985766,0.553530931992883
9,2019,"NOVA",0.117332468765575,0.558666234382788
10,2019,"NOVA",0.18658025161761,0.593290125808805
11,2019,"NOVA",0.20707608004273,0.603538040021365
12,2019,"NOVA",0.238126291091257,0.619063145545628
1,2020,"NOVA",0.0479704451332947,0.523985222566647
2,2020,"NOVA",0.458352114504392,0.729176057252196
3,2020,"NOVA",0.133590962000541,0.56679548100027
4,2020,"NOVA",0.0552484682993043,0.527624234149652
5,2020,"NOVA",0.0445699762961461,0.522284988148073
6,2020,"NOVA",0.409992384643329,0.704996192321665
7,2020,"NOVA",0.193743125375425,0.596871562687712
8,2020,"NOVA",0.033158820917827,0.516579410458914
9,2020,"NOVA",0.140242305586401,0.570121152793201
10,2020,"NOVA",0.203486560565357,0.601743280282679
11,2020,"NOVA",0.25708518663515,0.628542593317575
12,2020,"NOVA",0.366152091157144,0.683076045578572
1,2021,"NOVA",0.0710664842737471,0.535533242136874
2,2021,"NOVA",0.284953546062247,0.642476773031123
3,2021,"NOVA",0.118303589547167,0.559151794773583
4,2021,"NOVA",0.0464718754005279,0.523235937700264
5,2021,"NOVA",0.079981181727612,0.539990590863806
6,2021,"NOVA",0.293922610634509,0.646961305317254
7,2021,"NOVA",0.351238722231956,0.675619361115978
8,2021,"NOVA",0.0565345953442131,0.528267297672107
9,2021,"NOVA",0.177472379311286,0.588736189655643
10,2021,"NOVA",0.179961395109308,0.589980697554654
11,2021,"NOVA",0.174204370845665,0.587102185422833
12,2021,"NOVA",0.30870487512534,0.65435243756267
1,2010,"PALB",0.158640557716239,0.57932027885812
2,2010,"PALB",0.244491671034992,0.622245835517496
3,2010,"PALB",-0.0267209004538831,0.486639549773058
4,2010,"PALB",0.0266166936130177,0.513308346806509
5,2010,"PALB",0.00506523984192433,0.502532619920962
6,2010,"PALB",0.269760677090122,0.634880338545061
7,2010,"PALB",0.243625967463165,0.621812983731582
8,2010,"PALB",0.0532941787338509,0.526647089366926
9,2010,"PALB",0.160935678903951,0.580467839451976
10,2010,"PALB",0.0438115166004285,0.521905758300214
11,2010,"PALB",0.245584182140123,0.622792091070062
12,2010,"PALB",0.105484497888396,0.552742248944198
1,2011,"PALB",0.0762916037633835,0.538145801881692
2,2011,"PALB",0.436044868758258,0.718022434379129
3,2011,"PALB",-0.00166364188314296,0.499168179058429
4,2011,"PALB",0.0361614426093087,0.518080721304654
5,2011,"PALB",-0.0224575065817881,0.488771246709106
6,2011,"PALB",0.304167947145159,0.65208397357258
7,2011,"PALB",0.230739374739352,0.615369687369676
8,2011,"PALB",0.0455224196523708,0.522761209826185
9,2011,"PALB",0.259271974966573,0.629635987483287
10,2011,"PALB",0.0420246216315321,0.521012310815766
11,2011,"PALB",0.197068178107303,0.598534089053651
12,2011,"PALB",0.41817742883834,0.70908871441917
1,2012,"PALB",0.083544121707883,0.541772060853941
2,2012,"PALB",0.34203517067568,0.67101758533784
3,2012,"PALB",-0.0316761211368609,0.48416193943157
4,2012,"PALB",0.0605659624975267,0.530282981248763
5,2012,"PALB",0.0204229976571733,0.510211498828587
6,2012,"PALB",0.370992863838117,0.685496431919059
7,2012,"PALB",0.254211267815185,0.627105633907592
8,2012,"PALB",0.0514604922260141,0.525730246113007
9,2012,"PALB",0.206228016834061,0.603114008417031
10,2012,"PALB",-0.00614133354036419,0.496929333229818
11,2012,"PALB",0.0488943293920468,0.524447164696023
12,2012,"PALB",0.337650980290344,0.668825490145172
1,2013,"PALB",0.0325105734368017,0.516255286718401
2,2013,"PALB",0.36632737657718,0.68316368828859
3,2013,"PALB",-0.00866402666479914,0.4956679866676
4,2013,"PALB",0.0144491316645679,0.507224565832284
5,2013,"PALB",-0.0112015118084097,0.494399244095795
6,2013,"PALB",0.322887579247636,0.661443789623818
7,2013,"PALB",0.168108999046767,0.584054499523384
8,2013,"PALB",0.0535944281927968,0.526797214096398
9,2013,"PALB",0.209953156812944,0.604976578406472
10,2013,"PALB",0.0123201583026449,0.506160079151322
11,2013,"PALB",0.134101973641961,0.567050986820981
12,2013,"PALB",0.414795392629638,0.707397696314819
1,2014,"PALB",0.0719923990884918,0.535996199544246
2,2014,"PALB",0.410458098298107,0.705229049149053
3,2014,"PALB",0.0469865769447497,0.523493288472375
4,2014,"PALB",0.100600866539846,0.550300433269923
5,2014,"PALB",0.094196829018033,0.547098414509017
6,2014,"PALB",0.514454952631471,0.757227476315736
7,2014,"PALB",0.250270471620875,0.625135235810438
8,2014,"PALB",0.108338569636529,0.554169284818265
9,2014,"PALB",0.193473500478047,0.596736750239024
10,2014,"PALB",0.0734586712006663,0.536729335600333
11,2014,"PALB",0.302576120115902,0.651288060057951
12,2014,"PALB",0.361854596391831,0.680927298195915
1,2015,"PALB",0.20252167961051,0.601260839805255
2,2015,"PALB",0.421470642218243,0.710735321109122
3,2015,"PALB",0.0940294039144866,0.547014701957243
4,2015,"PALB",0.099994775139924,0.549997387569962
5,2015,"PALB",0.0999126172120798,0.54995630860604
6,2015,"PALB",0.39240968669945,0.696204843349725
7,2015,"PALB",0.353785529642593,0.676892764821297
8,2015,"PALB",0.116043126093426,0.558021563046713
9,2015,"PALB",0.403119317958704,0.701559658979352
10,2015,"PALB",0.134912982700082,0.567456491350041
11,2015,"PALB",0.317616043024641,0.658808021512321
12,2015,"PALB",0.296556522520035,0.648278261260018
1,2016,"PALB",0.246859773849701,0.62342988692485
2,2016,"PALB",0.381714764546526,0.690857382273263
3,2016,"PALB",0.116564581112446,0.558282290556223
4,2016,"PALB",0.0945717195634885,0.547285859781744
5,2016,"PALB",0.0893314185575736,0.544665709278787
6,2016,"PALB",0.376205473277142,0.688102736638571
7,2016,"PALB",0.461073466983587,0.730536733491793
8,2016,"PALB",0.0798209535569644,0.539910476778482
9,2016,"PALB",0.332770557638166,0.666385278819083
10,2016,"PALB",0.209254116828966,0.604627058414483
11,2016,"PALB",0.0592313137564739,0.529615656878237
12,2016,"PALB",0.295639966455467,0.647819983227733
1,2017,"PALB",0.149154428547935,0.574577214273967
2,2017,"PALB",0.537494675981245,0.768747337990622
3,2017,"PALB",0.140622679876849,0.570311339938425
4,2017,"PALB",0.119980958811758,0.559990479405879
5,2017,"PALB",0.131004288028787,0.565502144014393
6,2017,"PALB",0.526824550575549,0.763412275287775
7,2017,"PALB",0.28820524101433,0.644102620507165
8,2017,"PALB",0.0940064088400716,0.547003204420036
9,2017,"PALB",0.311510543084354,0.655755271542177
10,2017,"PALB",0.0989750056712679,0.549487502835634
11,2017,"PALB",0.209430707730612,0.604715353865306
12,2017,"PALB",0.400062440644564,0.700031220322282
1,2018,"PALB",0.159734958046338,0.579867479023169
2,2018,"PALB",0.367514060857768,0.683757030428884
3,2018,"PALB",0.101058657805385,0.550529328902692
4,2018,"PALB",0.127113217245886,0.563556608622943
5,2018,"PALB",0.0852372108287945,0.542618605414397
6,2018,"PALB",0.389479547614926,0.694739773807463
7,2018,"PALB",0.378938748273175,0.689469374136587
8,2018,"PALB",0.0978371584690889,0.548918579234544
9,2018,"PALB",0.359504742431518,0.679752371215759
10,2018,"PALB",0.0308763587679336,0.515438179383967
11,2018,"PALB",0.295825537045527,0.647912768522763
12,2018,"PALB",0.22066402313153,0.610332011565765
1,2019,"PALB",0.184140160497771,0.592070080248886
2,2019,"PALB",0.399793248459591,0.699896624229795
3,2019,"PALB",0.103897121030906,0.551948560515453
4,2019,"PALB",0.0864305061392664,0.543215253069633
5,2019,"PALB",0.0842815151074437,0.542140757553722
6,2019,"PALB",0.35985751198651,0.679928755993255
7,2019,"PALB",0.341031207447806,0.670515603723903
8,2019,"PALB",0.121807865700916,0.560903932850458
9,2019,"PALB",0.294522875701529,0.647261437850765
10,2019,"PALB",0.0853423161135893,0.542671158056795
11,2019,"PALB",0.217997298427788,0.608998649213894
12,2019,"PALB",0.280599488961278,0.640299744480639
1,2020,"PALB",0.102326300561586,0.551163150280793
2,2020,"PALB",0.509554910135884,0.754777455067942
3,2020,"PALB",0.100815583729529,0.550407791864765
4,2020,"PALB",0.117013222203362,0.558506611101681
5,2020,"PALB",0.0656850810190112,0.532842540509506
6,2020,"PALB",0.439236360172988,0.719618180086494
7,2020,"PALB",0.258932189787032,0.629466094893516
8,2020,"PALB",0.0845948064542412,0.542297403227121
9,2020,"PALB",0.223399663230111,0.611699831615055
10,2020,"PALB",0.081750981725223,0.540875490862611
11,2020,"PALB",0.170778245820723,0.585389122910361
12,2020,"PALB",0.321147705514367,0.660573852757183
1,2021,"PALB",0.220235811640907,0.610117905820454
2,2021,"PALB",0.33736381318029,0.668681906590145
3,2021,"PALB",0.0747599405803182,0.537379970290159
4,2021,"PALB",0.132671229534503,0.566335614767251
5,2021,"PALB",0.088701546765319,0.544350773382659
6,2021,"PALB",0.506282634049086,0.753141317024543
7,2021,"PALB",0.437215783410746,0.718607891705373
8,2021,"PALB",0.120621037814079,0.56031051890704
9,2021,"PALB",0.33760118866769,0.668800594333845
10,2021,"PALB",0.149023580466322,0.574511790233161
11,2021,"PALB",0.307369986180357,0.653684993090178
12,2021,"PALB",0.339302856550248,0.669651428275124
1,2010,"PEIS",0.029340683479967,0.514670341739983
2,2010,"PEIS",0.26085524011544,0.63042762005772
3,2010,"PEIS",-0.000881401761100978,0.49955929911945
4,2010,"PEIS",-0.0380611994285182,0.480969400285741
5,2010,"PEIS",-0.0396321799551181,0.480183910022441
6,2010,"PEIS",0.163325750965549,0.581662875482775
7,2010,"PEIS",0.102549646502506,0.551274823251253
8,2010,"PEIS",-0.00807040610164444,0.495964796949178
9,2010,"PEIS",0.0968706248688982,0.548435312434449
10,2010,"PEIS",0.0162842033532351,0.508142101676618
11,2010,"PEIS",0.0936180121931728,0.546809006096586
12,2010,"PEIS",0.114992575708236,0.557496287854118
1,2011,"PEIS",0.0251379301093532,0.512568965054677
2,2011,"PEIS",0.173826649467977,0.586913324733988
3,2011,"PEIS",0.0186322750685256,0.509316137534263
4,2011,"PEIS",-0.0384845965519068,0.480757701724047
5,2011,"PEIS",-0.0391330971202578,0.480433451439871
6,2011,"PEIS",0.169114639514661,0.58455731975733
7,2011,"PEIS",0.128088033683383,0.564044016841691
8,2011,"PEIS",-0.00317474682525352,0.498412626587373
9,2011,"PEIS",0.0342207278317952,0.517110363915898
10,2011,"PEIS",0.102762504532454,0.551381252266227
11,2011,"PEIS",0.0867720235399674,0.543386011769984
12,2011,"PEIS",0.228240157348402,0.614120078674201
1,2012,"PEIS",0.0818361888692499,0.540918094434625
2,2012,"PEIS",0.153458390086407,0.576729195043204
3,2012,"PEIS",-0.00192682228226615,0.499036588858867
4,2012,"PEIS",-0.020105309075067,0.489947345462466
5,2012,"PEIS",-0.0321332525236991,0.48393337373815
6,2012,"PEIS",0.174487194679425,0.587243597339713
7,2012,"PEIS",0.11872787730772,0.55936393865386
8,2012,"PEIS",0.00867586388208437,0.504337931941042
9,2012,"PEIS",0.0807853069729778,0.540392653486489
10,2012,"PEIS",0.0617187755733454,0.530859387786673
11,2012,"PEIS",0.064985921850661,0.53249296092533
12,2012,"PEIS",0.174347997618999,0.587173998809499
1,2013,"PEIS",0.0401789365744439,0.520089468287222
2,2013,"PEIS",0.236187935889004,0.618093967944502
3,2013,"PEIS",-0.0223686612096576,0.488815669395171
4,2013,"PEIS",-0.00973122548159771,0.495134387259201
5,2013,"PEIS",-0.0490318297415086,0.475484085129246
6,2013,"PEIS",0.159028620192757,0.579514310096378
7,2013,"PEIS",0.0886276442597679,0.544313822129884
8,2013,"PEIS",-0.0238188812944175,0.488090559352791
9,2013,"PEIS",0.0659636632681784,0.532981831634089
10,2013,"PEIS",0.0408711680290745,0.520435584014537
11,2013,"PEIS",0.146289977021569,0.573144988510785
12,2013,"PEIS",0.169761388296132,0.584880694148066
1,2014,"PEIS",0.0517638334362431,0.525881916718122
2,2014,"PEIS",0.356402336389139,0.678201168194569
3,2014,"PEIS",0.0907694316250768,0.545384715812538
4,2014,"PEIS",0.00585411990493651,0.502927059952468
5,2014,"PEIS",0.00726965437470864,0.503634827187354
6,2014,"PEIS",0.441926412851524,0.720963206425762
7,2014,"PEIS",0.334826379679667,0.667413189839833
8,2014,"PEIS",-0.00970537631257387,0.495147311843713
9,2014,"PEIS",0.185780000145863,0.592890000072931
10,2014,"PEIS",0.0830110343073657,0.541505517153683
11,2014,"PEIS",0.232866270409663,0.616433135204832
12,2014,"PEIS",0.395291756265123,0.697645878132562
1,2015,"PEIS",-0.00827158730824983,0.495864206345875
2,2015,"PEIS",0.469610118870764,0.734805059435382
3,2015,"PEIS",0.0629073413117732,0.531453670655887
4,2015,"PEIS",-0.00107440479885637,0.499462797600572
5,2015,"PEIS",0.0399025730659047,0.519951286532952
6,2015,"PEIS",0.332033436926262,0.666016718463131
7,2015,"PEIS",0.2524597303397,0.62622986516985
8,2015,"PEIS",-0.00753692781306367,0.496231536093468
9,2015,"PEIS",0.21987397644636,0.60993698822318
10,2015,"PEIS",0.134068555386283,0.567034277693142
11,2015,"PEIS",0.245370786004025,0.622685393002013
12,2015,"PEIS",0.436930757417053,0.718465378708526
1,2016,"PEIS",0.178603944069241,0.589301972034621
2,2016,"PEIS",0.352501420728237,0.676250710364118
3,2016,"PEIS",0.0296476111141076,0.514823805557054
4,2016,"PEIS",0.0332782182723468,0.516639109136173
5,2016,"PEIS",0.0253294316440031,0.512664715822002
6,2016,"PEIS",0.370129372642599,0.685064686321299
7,2016,"PEIS",0.341230694457567,0.670615347228783
8,2016,"PEIS",0.0633673117974425,0.531683655898721
9,2016,"PEIS",0.177980860950285,0.588990430475143
10,2016,"PEIS",0.137777960192532,0.568888980096266
11,2016,"PEIS",0.255938666294169,0.627969333147084
12,2016,"PEIS",0.372214367906912,0.686107183953456
1,2017,"PEIS",0.141721563868766,0.570860781934383
2,2017,"PEIS",0.435710774227172,0.717855387113586
3,2017,"PEIS",0.0767646465838713,0.538382323291936
4,2017,"PEIS",0.0262034014551546,0.513101700727577
5,2017,"PEIS",0.0574215283983988,0.528710764199199
6,2017,"PEIS",0.473619874237476,0.736809937118738
7,2017,"PEIS",0.369593714543596,0.684796857271798
8,2017,"PEIS",0.0471810907299501,0.523590545364975
9,2017,"PEIS",0.269138222043212,0.634569111021606
10,2017,"PEIS",0.16059146023676,0.58029573011838
11,2017,"PEIS",0.313453055148065,0.656726527574032
12,2017,"PEIS",0.295336732136718,0.647668366068359
1,2018,"PEIS",0.111218444596242,0.555609222298121
2,2018,"PEIS",0.385444217802793,0.692722108901397
3,2018,"PEIS",0.053547227352172,0.526773613676086
4,2018,"PEIS",0.0175325595331485,0.508766279766574
5,2018,"PEIS",0.0312913333828973,0.515645666691449
6,2018,"PEIS",0.463094142836242,0.731547071418121
