"month","year","park","ndvi_monthly_mean"
1,2000,"AULA",0.0208450738414739
2,2000,"AULA",0.141207964229024
4,2000,"AULA",0.170955865279469
6,2000,"AULA",0.176283144485518
7,2000,"AULA",0.0607305176758374
8,2000,"AULA",0.0060160653194941
9,2000,"AULA",0.0182227492187048
11,2000,"AULA",0.0676083445594015
12,2000,"AULA",0.0664366771612341
1,2001,"AULA",-0.0165616232324223
2,2001,"AULA",0.0720868940796172
4,2001,"AULA",0.111494995827486
6,2001,"AULA",0.150765852171635
7,2001,"AULA",0.0199878095674506
8,2001,"AULA",-0.0155065401375411
9,2001,"AULA",-0.0259831563036066
11,2001,"AULA",0.0376090891888052
12,2001,"AULA",0.0182076647857921
1,2002,"AULA",0.13508748546383
2,2002,"AULA",-0.0187204809638209
3,2002,"AULA",0.0286624814757613
6,2002,"AULA",0.112652668607473
7,2002,"AULA",0.0240115742549239
8,2002,"AULA",-0.0189735465841198
9,2002,"AULA",-0.0254308737029097
11,2002,"AULA",-0.0181134263365265
12,2002,"AULA",0.0145081173844424
1,2003,"AULA",-0.020472606710824
2,2003,"AULA",0.0689402028707471
4,2003,"AULA",-0.0383166246593152
6,2003,"AULA",0.0899299246099595
7,2003,"AULA",-0.0369270434374291
8,2003,"AULA",-0.0195895885690592
9,2003,"AULA",-0.0286810095142883
11,2003,"AULA",-0.0213727639443425
12,2003,"AULA",-0.00241016691560899
1,2004,"AULA",-0.0168201955680417
2,2004,"AULA",0.0204719390230397
4,2004,"AULA",-0.0342363186037062
6,2004,"AULA",0.103097822150196
7,2004,"AULA",-0.0197005466935813
8,2004,"AULA",-0.0166038499435846
9,2004,"AULA",-0.0143874505665928
11,2004,"AULA",-0.0236172523783073
12,2004,"AULA",-0.0159021605833829
1,2005,"AULA",-0.015485154096131
2,2005,"AULA",0.0392339421331682
4,2005,"AULA",-0.0203288170774916
6,2005,"AULA",0.0759009846016588
7,2005,"AULA",0.0473126962238639
8,2005,"AULA",-0.0143898993448289
9,2005,"AULA",-0.0236649949788182
11,2005,"AULA",-0.0135469750172325
12,2005,"AULA",0.0358978430103078
1,2006,"AULA",-0.0203107557667625
2,2006,"AULA",0.148945483514876
4,2006,"AULA",-0.0382024374915818
6,2006,"AULA",0.116159269594677
7,2006,"AULA",0.00392354726735085
8,2006,"AULA",-0.0163815743513389
9,2006,"AULA",-0.0402709106195292
11,2006,"AULA",-0.0247548654716104
12,2006,"AULA",0.0531878327310483
1,2007,"AULA",-0.0242412489609561
2,2007,"AULA",0.102184513484417
4,2007,"AULA",-0.0278173192501141
6,2007,"AULA",0.190428711884404
7,2007,"AULA",0.00212895919428997
8,2007,"AULA",-0.0185042389617525
9,2007,"AULA",-0.033363940594067
11,2007,"AULA",-0.0250205633190731
12,2007,"AULA",0.0254760184078468
1,2008,"AULA",-0.0190567621722259
2,2008,"AULA",0.0554271409089806
4,2008,"AULA",-0.0365874590624943
6,2008,"AULA",0.181375537340723
7,2008,"AULA",0.057863045580487
8,2008,"AULA",-0.0217291615045466
9,2008,"AULA",-0.0299124820295155
11,2008,"AULA",-0.0210520034588244
12,2008,"AULA",-0.0118079078748808
1,2009,"AULA",-0.0185348334774611
2,2009,"AULA",0.089561196979927
4,2009,"AULA",-0.0418876292114288
6,2009,"AULA",0.0516574086698021
7,2009,"AULA",-0.0280462780326247
8,2009,"AULA",-0.0175438566596553
9,2009,"AULA",-0.0321492316560976
11,2009,"AULA",-0.0249340900631854
12,2009,"AULA",0.016230156725576
1,2000,"BANF",0.066930166920785
2,2000,"BANF",0.192190078779608
3,2000,"BANF",0.0851402464125787
4,2000,"BANF",0.083521079661532
5,2000,"BANF",0.0889906117437199
6,2000,"BANF",0.157271941421771
7,2000,"BANF",0.0856201856368309
8,2000,"BANF",0.0691221707261555
9,2000,"BANF",0.071595483918627
10,2000,"BANF",0.11995822798793
11,2000,"BANF",0.141260058565992
12,2000,"BANF",0.153652627466618
1,2001,"BANF",0.0462928403900246
2,2001,"BANF",0.207708376623377
3,2001,"BANF",0.103308063288387
4,2001,"BANF",0.0717789618971417
5,2001,"BANF",0.0995464664696521
6,2001,"BANF",0.158502323294228
7,2001,"BANF",0.0972147600717588
8,2001,"BANF",0.0625133384340714
9,2001,"BANF",0.0784582600084072
10,2001,"BANF",0.0837518785345976
11,2001,"BANF",0.133996967918541
12,2001,"BANF",0.203186375382751
1,2002,"BANF",0.0666840437900799
2,2002,"BANF",0.0475037099711546
3,2002,"BANF",0.164845462166536
4,2002,"BANF",0.0959783528586382
5,2002,"BANF",0.0751108807362594
6,2002,"BANF",0.17855655038123
7,2002,"BANF",0.0953497344933745
8,2002,"BANF",0.0418184500334072
9,2002,"BANF",0.0464483738578835
10,2002,"BANF",0.0891020490105698
11,2002,"BANF",0.0851177073989908
12,2002,"BANF",0.119156750098894
1,2003,"BANF",0.0420511448220165
2,2003,"BANF",0.162476709640779
3,2003,"BANF",0.0698639897758513
4,2003,"BANF",0.056821870739702
5,2003,"BANF",0.0781734240388338
6,2003,"BANF",0.199804507623541
7,2003,"BANF",0.092032282712348
8,2003,"BANF",0.0400341917734547
9,2003,"BANF",0.0330657796130227
10,2003,"BANF",0.0526018271228772
11,2003,"BANF",0.120366548482892
12,2003,"BANF",0.13624198983955
1,2004,"BANF",0.0599708364620575
2,2004,"BANF",0.117997098683514
3,2004,"BANF",0.0616073941070589
4,2004,"BANF",0.0653606562142406
5,2004,"BANF",0.0546647517680602
6,2004,"BANF",0.12260073738542
7,2004,"BANF",0.0771572301408652
8,2004,"BANF",0.0449503407139069
9,2004,"BANF",0.0415849432948956
10,2004,"BANF",0.0702276311651336
11,2004,"BANF",0.107195483617801
12,2004,"BANF",0.101862042848375
1,2005,"BANF",0.0615885118221697
2,2005,"BANF",0.17820781417362
3,2005,"BANF",0.07721910692914
4,2005,"BANF",0.0612905919861588
5,2005,"BANF",0.0690504783727027
6,2005,"BANF",0.120338711968189
7,2005,"BANF",0.0606978787101235
8,2005,"BANF",0.0506443796765459
9,2005,"BANF",0.0766452846854221
10,2005,"BANF",0.0813846034592886
11,2005,"BANF",0.0742987113301363
12,2005,"BANF",0.0954063378155167
1,2006,"BANF",0.0561591460535215
2,2006,"BANF",0.167090512462415
3,2006,"BANF",0.0589032142029069
4,2006,"BANF",0.0616626065208047
5,2006,"BANF",0.0662475517363947
6,2006,"BANF",0.176029332058951
7,2006,"BANF",0.123477736004694
8,2006,"BANF",0.0520504198362393
9,2006,"BANF",0.0729702513311146
10,2006,"BANF",0.0464608896616201
11,2006,"BANF",0.1310456243441
12,2006,"BANF",0.14672176685975
1,2007,"BANF",0.0379964445831222
2,2007,"BANF",0.14950608746626
3,2007,"BANF",0.0604607561050866
4,2007,"BANF",0.0442837010030107
5,2007,"BANF",0.0552033435728003
6,2007,"BANF",0.204544294453648
7,2007,"BANF",0.0938198798376108
8,2007,"BANF",0.0527365634460948
9,2007,"BANF",0.0442481354008393
10,2007,"BANF",0.0775750137381716
11,2007,"BANF",0.0865664961167478
12,2007,"BANF",0.148290105163827
1,2008,"BANF",0.0522116322579373
2,2008,"BANF",0.166727607986329
3,2008,"BANF",0.0533445190898958
4,2008,"BANF",0.0535611451985638
5,2008,"BANF",0.055109774892635
6,2008,"BANF",0.152732789418221
7,2008,"BANF",0.0793203449935994
8,2008,"BANF",0.0690177166803022
9,2008,"BANF",0.0421418307839584
10,2008,"BANF",0.0830008216765077
11,2008,"BANF",0.133861350107946
12,2008,"BANF",0.17419958187278
1,2009,"BANF",0.0534026052912579
2,2009,"BANF",0.183689548315715
3,2009,"BANF",0.0697024966777538
4,2009,"BANF",0.0737270275329771
5,2009,"BANF",0.0743833412238357
6,2009,"BANF",0.149379590955852
7,2009,"BANF",0.105382096205374
8,2009,"BANF",0.059913317704993
9,2009,"BANF",0.0560863255923957
10,2009,"BANF",0.0576185613137955
11,2009,"BANF",0.0532433811415791
12,2009,"BANF",0.230395488326259
1,2000,"ELKI",0.116791388784415
2,2000,"ELKI",0.404018103448276
3,2000,"ELKI",0.00188374877810362
4,2000,"ELKI",0.00421398811682101
5,2000,"ELKI",-0.0198116745319357
6,2000,"ELKI",0.401712777777778
7,2000,"ELKI",0.342304885057471
8,2000,"ELKI",0.0558129031721109
9,2000,"ELKI",0.183496388888889
10,2000,"ELKI",0.0782878352490421
11,2000,"ELKI",0.138138585864513
12,2000,"ELKI",0.274231666493863
1,2001,"ELKI",0.183268611111111
2,2001,"ELKI",0.649386904761905
3,2001,"ELKI",-0.0369457394209115
4,2001,"ELKI",0.0288892857142857
5,2001,"ELKI",0.0233249242424242
6,2001,"ELKI",0.361204444367579
7,2001,"ELKI",0.250547777778148
8,2001,"ELKI",0.11402688172043
9,2001,"ELKI",0.196617777777778
10,2001,"ELKI",0.125732222264347
11,2001,"ELKI",0.177531388880454
12,2001,"ELKI",0.360061944444444
1,2002,"ELKI",0.0237110119047619
2,2002,"ELKI",0.0584607143092723
3,2002,"ELKI",0.336821774173584
4,2002,"ELKI",0.109058611111111
5,2002,"ELKI",0.00296854838455448
6,2002,"ELKI",0.459973054805396
7,2002,"ELKI",0.342394722222222
8,2002,"ELKI",0.0041260752688172
9,2002,"ELKI",0.151279444336924
10,2002,"ELKI",0.0777300000064406
11,2002,"ELKI",0.133516944444444
12,2002,"ELKI",0.325870555379018
1,2003,"ELKI",0.0569988889679359
2,2003,"ELKI",0.508988988090981
3,2003,"ELKI",-0.0206322401433692
4,2003,"ELKI",-0.0203717262156305
5,2003,"ELKI",0.0125379032370237
6,2003,"ELKI",0.5080125
7,2003,"ELKI",0.3005975
8,2003,"ELKI",-0.0282309139798405
9,2003,"ELKI",0.187377499912134
10,2003,"ELKI",0.0173246212121212
11,2003,"ELKI",0.161599444429199
12,2003,"ELKI",0.330209166482301
1,2004,"ELKI",0.111199981362431
2,2004,"ELKI",0.356162356321839
3,2004,"ELKI",-0.0179005246051374
4,2004,"ELKI",-0.0232545977028986
5,2004,"ELKI",-0.0199125643532095
6,2004,"ELKI",0.385453888888889
7,2004,"ELKI",0.376269166336267
8,2004,"ELKI",-0.013145943893552
9,2004,"ELKI",0.131046551724138
10,2004,"ELKI",0.0830072222682171
11,2004,"ELKI",0.1110877776394
12,2004,"ELKI",0.232114444444444
1,2005,"ELKI",0.1438975
2,2005,"ELKI",0.39019107217791
3,2005,"ELKI",-0.0206938174785645
4,2005,"ELKI",-0.00159642857142857
5,2005,"ELKI",-0.0391142256564061
6,2005,"ELKI",0.395572068835924
7,2005,"ELKI",0.261935277776718
8,2005,"ELKI",0.0350645161290322
9,2005,"ELKI",0.269212777754797
10,2005,"ELKI",0.0887266666666666
11,2005,"ELKI",0.190967207070707
12,2005,"ELKI",0.24601196969697
1,2006,"ELKI",0.134774166319555
2,2006,"ELKI",0.455150000064785
3,2006,"ELKI",-0.0467035174323884
4,2006,"ELKI",0.0605386904756164
5,2006,"ELKI",0.00574713261282337
6,2006,"ELKI",0.471603333085797
7,2006,"ELKI",0.406990833333333
8,2006,"ELKI",-0.00811972221856338
9,2006,"ELKI",0.200722221982403
10,2006,"ELKI",-0.0252274074074074
11,2006,"ELKI",0.157878611111111
12,2006,"ELKI",0.2475113888582
1,2007,"ELKI",0.065675833374356
2,2007,"ELKI",0.282847023809524
3,2007,"ELKI",-0.0263574169110459
4,2007,"ELKI",-0.018173809525653
5,2007,"ELKI",-0.0415750000435468
6,2007,"ELKI",0.577021111111111
7,2007,"ELKI",0.306326666456676
8,2007,"ELKI",-0.032035483981779
9,2007,"ELKI",0.238084444444445
10,2007,"ELKI",0.105248333340031
11,2007,"ELKI",0.220547222381272
12,2007,"ELKI",0.337349166760842
1,2008,"ELKI",0.0454350000000001
2,2008,"ELKI",0.398221264134673
3,2008,"ELKI",-0.0248446185698035
4,2008,"ELKI",-0.0227896551744723
5,2008,"ELKI",-0.0297860931899642
6,2008,"ELKI",0.464976389395655
7,2008,"ELKI",0.345809444569002
8,2008,"ELKI",-0.0148336021505376
9,2008,"ELKI",0.183278333333333
10,2008,"ELKI",0.104600555610333
11,2008,"ELKI",0.219012777571016
12,2008,"ELKI",0.314480059523809
1,2009,"ELKI",0.0673616667138537
2,2009,"ELKI",0.346870535828284
3,2009,"ELKI",-0.0210758390355165
4,2009,"ELKI",-0.0143574404761905
5,2009,"ELKI",-0.0258875914125908
6,2009,"ELKI",0.404734166571697
7,2009,"ELKI",0.272951666666667
8,2009,"ELKI",-0.008174731181068
9,2009,"ELKI",0.181693888553958
10,2009,"ELKI",0.132020689739707
11,2009,"ELKI",0.0982088888888889
12,2009,"ELKI",0.376844166529427
1,2000,"FIVE",0.197605299973601
2,2000,"FIVE",0.25741462585034
3,2000,"FIVE",0.0131968666666667
4,2000,"FIVE",0.0559102561153638
5,2000,"FIVE",0.00168890692640692
6,2000,"FIVE",0.290831666666667
7,2000,"FIVE",0.26017816091954
8,2000,"FIVE",0.20237029797141
9,2000,"FIVE",0.240201346153846
10,2000,"FIVE",0.0555436476190476
11,2000,"FIVE",0.0638623016196978
12,2000,"FIVE",0.175013809848669
1,2001,"FIVE",0.197992628205128
2,2001,"FIVE",0.359179444444444
3,2001,"FIVE",0.0778149357172464
4,2001,"FIVE",0.0221867658730159
5,2001,"FIVE",-0.00582173913043478
6,2001,"FIVE",0.344140925415655
7,2001,"FIVE",0.365193333743461
8,2001,"FIVE",0.0708686428571429
9,2001,"FIVE",0.229121728395062
10,2001,"FIVE",0.0937916668922739
11,2001,"FIVE",0.153541514017083
12,2001,"FIVE",0.267207054673721
1,2002,"FIVE",0.040671635610766
2,2002,"FIVE",0.181682692350485
3,2002,"FIVE",0.421356781790476
4,2002,"FIVE",0.0169517261904762
5,2002,"FIVE",0.0166109846774827
6,2002,"FIVE",0.342432874053175
7,2002,"FIVE",0.254021794871795
8,2002,"FIVE",0.0641498214285714
9,2002,"FIVE",0.214663580767433
10,2002,"FIVE",0.043043518700906
11,2002,"FIVE",0.100864285714286
12,2002,"FIVE",0.244884888603449
1,2003,"FIVE",0.097885920203403
2,2003,"FIVE",0.338409933430886
3,2003,"FIVE",0.0602147142857143
4,2003,"FIVE",0.0410770829709185
5,2003,"FIVE",0.0387468057334589
6,2003,"FIVE",0.307750666666667
7,2003,"FIVE",0.277591049382716
8,2003,"FIVE",0.0608572341910648
9,2003,"FIVE",0.138716852083648
10,2003,"FIVE",0.0901333928571428
11,2003,"FIVE",0.166423160914751
12,2003,"FIVE",0.270694933457311
1,2004,"FIVE",0.129057777777778
2,2004,"FIVE",0.221747333333333
3,2004,"FIVE",-0.00344761893924266
4,2004,"FIVE",0.0572037887941151
5,2004,"FIVE",0.0486409027777778
6,2004,"FIVE",0.324826488095238
7,2004,"FIVE",0.309353999913611
8,2004,"FIVE",0.0571980128028511
9,2004,"FIVE",0.12968125
10,2004,"FIVE",0.130776488185745
11,2004,"FIVE",0.218787360177101
12,2004,"FIVE",0.445968765432099
1,2005,"FIVE",0.220620679012346
2,2005,"FIVE",0.220152430152603
3,2005,"FIVE",-0.0113620237751208
4,2005,"FIVE",0.0221189904761905
5,2005,"FIVE",0.00889012840984723
6,2005,"FIVE",0.35994960003171
7,2005,"FIVE",0.251557471179003
8,2005,"FIVE",0.0670806547619048
9,2005,"FIVE",0.224493950387254
10,2005,"FIVE",0.08285
11,2005,"FIVE",0.171383260869565
12,2005,"FIVE",0.298159866666667
1,2006,"FIVE",0.228063095397453
2,2006,"FIVE",0.311381725654283
3,2006,"FIVE",0.050945625
4,2006,"FIVE",0.0308540384485859
5,2006,"FIVE",0.0114252002367353
6,2006,"FIVE",0.269437151494643
7,2006,"FIVE",0.296061794871795
8,2006,"FIVE",0.116452758757356
9,2006,"FIVE",0.251518148563931
10,2006,"FIVE",0.0257327619047619
11,2006,"FIVE",0.123432236394558
12,2006,"FIVE",0.197074259317911
1,2007,"FIVE",0.137855476177606
2,2007,"FIVE",0.321211607142857
3,2007,"FIVE",-0.00159937500000002
4,2007,"FIVE",0.034636904861456
5,2007,"FIVE",0.0240936857142857
6,2007,"FIVE",0.351033653846154
7,2007,"FIVE",0.347519135416465
8,2007,"FIVE",0.120495118829128
9,2007,"FIVE",0.28797975308642
10,2007,"FIVE",0.035917
11,2007,"FIVE",0.198511112651267
12,2007,"FIVE",0.279085952340364
1,2008,"FIVE",0.151269567901235
2,2008,"FIVE",0.374339231747549
3,2008,"FIVE",3.48512341966038e-05
4,2008,"FIVE",0.00562621211263549
5,2008,"FIVE",0.0043327564102564
6,2008,"FIVE",0.278227174625341
7,2008,"FIVE",0.223439942375202
8,2008,"FIVE",0.0376474137931035
9,2008,"FIVE",0.127716304347826
10,2008,"FIVE",0.0481910493127588
11,2008,"FIVE",0.238366726663295
12,2008,"FIVE",0.269591733333333
1,2009,"FIVE",0.175243518599794
2,2009,"FIVE",0.286613581309863
3,2009,"FIVE",0.00798653846153846
4,2009,"FIVE",0.0299034722222222
5,2009,"FIVE",0.0157436228519675
6,2009,"FIVE",0.324205000129674
7,2009,"FIVE",0.360695432098765
8,2009,"FIVE",0.0781119920382893
9,2009,"FIVE",0.216705237715054
10,2009,"FIVE",0.162091025142181
11,2009,"FIVE",0.0950278666666667
12,2009,"FIVE",0.395000172347434
1,2000,"FORI",0.0762089765486065
2,2000,"FORI",0.257525032959772
3,2000,"FORI",0.0232024343376929
4,2000,"FORI",0.018873018867512
5,2000,"FORI",0.0450701406540768
6,2000,"FORI",0.226091094989075
7,2000,"FORI",0.280419304925467
8,2000,"FORI",0.0343805051224461
9,2000,"FORI",0.161567429089429
10,2000,"FORI",0.00512307720669855
11,2000,"FORI",0.115903668250752
12,2000,"FORI",0.220781376776116
1,2001,"FORI",0.0564534257708522
2,2001,"FORI",0.383290614653204
3,2001,"FORI",0.0447461503879649
4,2001,"FORI",0.0131392259820371
5,2001,"FORI",0.00122106737611048
6,2001,"FORI",0.262200059721734
7,2001,"FORI",0.318926454165543
8,2001,"FORI",0.0106483039138281
9,2001,"FORI",0.20949024000074
10,2001,"FORI",0.0687560365491528
11,2001,"FORI",0.147216831324197
12,2001,"FORI",0.292332193845427
1,2002,"FORI",0.00399007814110495
2,2002,"FORI",0.0643379196684142
3,2002,"FORI",0.418093638516013
4,2002,"FORI",0.0523611756715507
5,2002,"FORI",0.0353497663026664
6,2002,"FORI",0.29960497437904
7,2002,"FORI",0.270717326202734
8,2002,"FORI",0.0338483866995074
9,2002,"FORI",0.15437449095209
10,2002,"FORI",0.0271078822345338
11,2002,"FORI",0.199751416814667
12,2002,"FORI",0.293749253161383
1,2003,"FORI",0.0677358799235346
2,2003,"FORI",0.213605601708246
3,2003,"FORI",0.0124544621686557
4,2003,"FORI",0.0134335126235405
5,2003,"FORI",0.0384674312386803
6,2003,"FORI",0.268681103550776
7,2003,"FORI",0.234420721084285
8,2003,"FORI",0.00224630207588733
9,2003,"FORI",0.150307383106089
10,2003,"FORI",0.0950996499010249
11,2003,"FORI",0.132120987243294
12,2003,"FORI",0.296190667052049
1,2004,"FORI",0.0477352836926273
2,2004,"FORI",0.278524773847185
3,2004,"FORI",0.0308785444352201
4,2004,"FORI",0.0191649864660709
5,2004,"FORI",0.0252962968289389
6,2004,"FORI",0.220849746497375
7,2004,"FORI",0.267312792201719
8,2004,"FORI",0.0215533436042926
9,2004,"FORI",0.208347546291244
10,2004,"FORI",0.0926105319040175
11,2004,"FORI",0.174828680174123
12,2004,"FORI",0.408499526937974
1,2005,"FORI",0.0639539999017867
2,2005,"FORI",0.319680426323501
3,2005,"FORI",0.0723232738208001
4,2005,"FORI",0.0105308591892468
5,2005,"FORI",0.0383573982729233
6,2005,"FORI",0.406457542835475
7,2005,"FORI",0.332690653980985
8,2005,"FORI",0.00244042349413038
9,2005,"FORI",0.115258929929699
10,2005,"FORI",0.0799862400393724
11,2005,"FORI",0.111852643537019
12,2005,"FORI",0.259991054227494
1,2006,"FORI",0.0792910706991104
2,2006,"FORI",0.348253942644353
3,2006,"FORI",0.0107737283691254
4,2006,"FORI",-0.0180729705033887
5,2006,"FORI",-0.00546262372248661
6,2006,"FORI",0.259865570211216
7,2006,"FORI",0.153650676545677
8,2006,"FORI",0.00439924278361096
9,2006,"FORI",0.109814263216649
10,2006,"FORI",0.0430552860932171
11,2006,"FORI",0.127568310707492
12,2006,"FORI",0.287451026094938
1,2007,"FORI",0.0551293614612487
2,2007,"FORI",0.33745904528599
3,2007,"FORI",0.00893223719781445
4,2007,"FORI",-0.00518262552863778
5,2007,"FORI",0.00534609111200757
6,2007,"FORI",0.277096029429721
7,2007,"FORI",0.300592287239343
8,2007,"FORI",0.0164143269816405
9,2007,"FORI",0.106759897025796
10,2007,"FORI",0.0399560335709044
11,2007,"FORI",0.17617610083496
12,2007,"FORI",0.27914284553466
1,2008,"FORI",0.051699866041366
2,2008,"FORI",0.209961181754187
3,2008,"FORI",0.00787181279516344
4,2008,"FORI",-0.0102084952601029
5,2008,"FORI",-0.00395541409978911
6,2008,"FORI",0.26740766088603
7,2008,"FORI",0.137919766792833
8,2008,"FORI",-0.00291042821107222
9,2008,"FORI",0.093562014711479
10,2008,"FORI",0.0318625684435604
11,2008,"FORI",0.171682413356494
12,2008,"FORI",0.21505808567216
1,2009,"FORI",0.0422055385822271
2,2009,"FORI",0.303478466842336
3,2009,"FORI",0.0228167781292781
4,2009,"FORI",-0.0154568146550118
5,2009,"FORI",0.00480768608366541
6,2009,"FORI",0.189806037564794
7,2009,"FORI",0.250113418618963
8,2009,"FORI",0.0210671554463695
9,2009,"FORI",0.10593422347876
10,2009,"FORI",0.17510872370761
11,2009,"FORI",0.0626701357346358
12,2009,"FORI",0.302256279363465
1,2000,"FUND",0.039248435988165
2,2000,"FUND",0.147083962282928
3,2000,"FUND",0.104663086099086
4,2000,"FUND",0.0852133910999311
5,2000,"FUND",0.0346674090172229
6,2000,"FUND",0.225557145983646
7,2000,"FUND",0.17549398989899
8,2000,"FUND",0.0951491226494959
9,2000,"FUND",0.129257910774411
10,2000,"FUND",0.0357678159675573
11,2000,"FUND",0.0766713954367492
12,2000,"FUND",0.142664980062797
1,2001,"FUND",0.0676115033670034
2,2001,"FUND",0.408797994227994
3,2001,"FUND",0.126956782636086
4,2001,"FUND",0.0299139446763554
5,2001,"FUND",0.0276823552188552
6,2001,"FUND",0.391749716087574
7,2001,"FUND",0.330213232906617
8,2001,"FUND",0.0524309040869525
9,2001,"FUND",0.277514936026936
10,2001,"FUND",0.0905422310901398
11,2001,"FUND",0.297425390463543
12,2001,"FUND",0.381690536195286
1,2002,"FUND",0.0317480976430976
2,2002,"FUND",0.151778961353056
3,2002,"FUND",0.40800678065651
4,2002,"FUND",0.138214196127946
5,2002,"FUND",0.0378085409292291
6,2002,"FUND",0.356042202556462
7,2002,"FUND",0.307521008417509
8,2002,"FUND",0.117303648233487
9,2002,"FUND",0.236666625809706
10,2002,"FUND",0.0592090588596509
11,2002,"FUND",0.283755875420875
12,2002,"FUND",0.315858224173728
1,2003,"FUND",0.17762101519191
2,2003,"FUND",0.239314466152335
3,2003,"FUND",0.109869593347266
4,2003,"FUND",0.0802706037975385
5,2003,"FUND",0.0777383066615323
6,2003,"FUND",0.317246252525253
7,2003,"FUND",0.289150646464646
8,2003,"FUND",0.0801105133113357
9,2003,"FUND",0.222497063322759
10,2003,"FUND",0.116902597883598
11,2003,"FUND",0.219756047400398
12,2003,"FUND",0.452513343342741
1,2004,"FUND",0.134707488678864
2,2004,"FUND",0.323806218434343
3,2004,"FUND",0.107596627750302
4,2004,"FUND",0.0817315926098853
5,2004,"FUND",0.130228518684381
6,2004,"FUND",0.288249226430976
7,2004,"FUND",0.271816691717709
8,2004,"FUND",0.0882784238820295
9,2004,"FUND",0.195362601880878
10,2004,"FUND",0.159449814765528
11,2004,"FUND",0.152288374685426
12,2004,"FUND",0.348294021885522
1,2005,"FUND",0.219580511784512
2,2005,"FUND",0.409856802238895
3,2005,"FUND",0.0836371064260658
4,2005,"FUND",0.121515028058361
5,2005,"FUND",0.0742773369019562
6,2005,"FUND",0.304580144701005
7,2005,"FUND",0.297076824113884
8,2005,"FUND",0.0576254176558208
9,2005,"FUND",0.128622264025961
10,2005,"FUND",0.0881563096482062
11,2005,"FUND",0.157265917508418
12,2005,"FUND",0.358887895743146
1,2006,"FUND",0.180109704188945
2,2006,"FUND",0.290955604187061
3,2006,"FUND",0.0737498209049015
4,2006,"FUND",0.0950338419619654
5,2006,"FUND",0.0503922133361409
6,2006,"FUND",0.324231602641137
7,2006,"FUND",0.150915944444444
8,2006,"FUND",0.109403497703836
9,2006,"FUND",0.223598373817222
10,2006,"FUND",0.091234083942877
11,2006,"FUND",0.157011433298502
12,2006,"FUND",0.296646217914757
1,2007,"FUND",0.157821250885389
2,2007,"FUND",0.400807045454545
3,2007,"FUND",0.0155527039985105
4,2007,"FUND",0.0786888278403326
5,2007,"FUND",0.103934523507081
6,2007,"FUND",0.295785269360269
7,2007,"FUND",0.337394328896936
8,2007,"FUND",0.101476486451764
9,2007,"FUND",0.136883818181818
10,2007,"FUND",0.0916441999975865
11,2007,"FUND",0.254471241485866
12,2007,"FUND",0.402527196987876
1,2008,"FUND",0.163770222222222
2,2008,"FUND",0.253575052358339
3,2008,"FUND",0.0808536131473036
4,2008,"FUND",0.0692095698087138
5,2008,"FUND",0.0501395869990225
6,2008,"FUND",0.32339482619881
7,2008,"FUND",0.331454520029996
8,2008,"FUND",0.082496206419029
9,2008,"FUND",0.238949304713805
10,2008,"FUND",0.0885624155566488
11,2008,"FUND",0.210586702468854
12,2008,"FUND",0.270160202922078
1,2009,"FUND",0.149551391723836
2,2009,"FUND",0.317025519541915
3,2009,"FUND",0.0275003115253922
4,2009,"FUND",0.0501051794733045
5,2009,"FUND",0.077815617295293
6,2009,"FUND",0.252038190499359
7,2009,"FUND",0.240823821548822
8,2009,"FUND",0.0911878240804903
9,2009,"FUND",0.165223030789524
10,2009,"FUND",0.165675811718574
11,2009,"FUND",0.131409956228956
12,2009,"FUND",0.318150620391284
1,2000,"GBIS",0.151548462953397
2,2000,"GBIS",0.254597426175015
3,2000,"GBIS",0.0265830727513228
4,2000,"GBIS",0.0246859543331213
5,2000,"GBIS",0.0138631349143454
6,2000,"GBIS",0.261108708016122
7,2000,"GBIS",0.223247347883598
8,2000,"GBIS",0.121757363211795
9,2000,"GBIS",0.219635651875902
10,2000,"GBIS",0.0716149055829228
11,2000,"GBIS",0.0918138151578924
12,2000,"GBIS",0.211710407261461
1,2001,"GBIS",0.182076980892671
2,2001,"GBIS",0.39957457521645
3,2001,"GBIS",0.0542394943481172
4,2001,"GBIS",0.0130061925376211
5,2001,"GBIS",0.00864889911014911
6,2001,"GBIS",0.382123476975993
7,2001,"GBIS",0.396165508841749
8,2001,"GBIS",0.0266112611134385
9,2001,"GBIS",0.288659201418951
10,2001,"GBIS",0.0855996297406131
11,2001,"GBIS",0.135032867414249
12,2001,"GBIS",0.281590425925926
1,2002,"GBIS",0.0186672548185941
2,2002,"GBIS",0.137427702629774
3,2002,"GBIS",0.424340986157298
4,2002,"GBIS",0.000725701058201043
5,2002,"GBIS",0.000765174581250646
6,2002,"GBIS",0.414977522037571
7,2002,"GBIS",0.305481065120065
8,2002,"GBIS",0.0403616129032258
9,2002,"GBIS",0.229267268358125
10,2002,"GBIS",0.0492343916810615
11,2002,"GBIS",0.131459643458394
12,2002,"GBIS",0.36515516057913
1,2003,"GBIS",0.103794162830265
2,2003,"GBIS",0.3616351068116
3,2003,"GBIS",0.0438680248335894
4,2003,"GBIS",0.017283609128366
5,2003,"GBIS",0.00958229845210539
6,2003,"GBIS",0.320080857142857
7,2003,"GBIS",0.388104813852814
8,2003,"GBIS",0.0253764410308832
9,2003,"GBIS",0.154415369543448
10,2003,"GBIS",0.0326422186147186
11,2003,"GBIS",0.169665793030329
